Name,years.appearing,count.male,count.female,prob.gender,obs.male,est.male,upper,lower
Hannah-jade,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Hannah-jayne,2,0,4,Female,0,0,1.05605943068294,0.454049732862462
Hannah-lei,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Hannah-leigh,2,0,5,Female,0,0,1.05457239484969,0.51094514036714
Hannah-louise,14,0,96,Female,0,0,1.00770558922391,0.953818822918413
Hannah-mae,5,0,17,Female,0,0,1.03202273223858,0.783659132752567
Hannah-marie,8,0,37,Female,0,0,1.01789725940812,0.888044914754675
Hannah-may,9,0,43,Female,0,0,1.01578341117229,0.902206785601917
Hannah-rosalie,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Hannah-rose,7,0,26,Female,0,0,1.02368252405846,0.847588554082327
Hannalise,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Hannan,15,98,157,Unknown,0.384313725490196,0.384313725490196,0.67327766816997,0.554661087347826
Hanne,4,0,11,Female,0,0,1.04135282225748,0.699814210774485
Hannelore,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Hannes,5,19,0,Male,1,1,1.02972128304972,0.802099492897666
Hannibal,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Hanniya,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Hanno,2,6,0,Male,1,1,1.05244648969589,0.557219222401941
Hano,5,22,0,Male,1,1,1.02680555394299,0.824539571448393
Hanro,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Hanrui,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Hans,17,124,0,Male,1,1,1.00606305284217,0.963888331817149
Hans-peter,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Hansa,16,0,90,Female,0,0,1.00818028493615,0.950884089499528
Hansah,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Hansel,7,27,0,Male,1,1,1.02300960269013,0.852435367568002
Hansen,2,4,0,Male,1,1,1.05605943068294,0.454049732862461
Hanshika,1,0,4,Female,0,0,1.05605943068294,0.454049732862462
Hansi,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Hansika,3,0,21,Female,0,0,1.02771445470298,0.817646526372173
Hansini,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Hanson,7,31,0,Male,1,1,1.02065523580291,0.869089368736657
Hany,4,6,7,Unknown,0.461538461538462,0.461538461538462,0.768063966129035,0.291313312920642
Hanya,9,0,41,Female,0,0,1.01643078408833,0.897901645727241
Hanyue,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Hanz,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Hanzala,9,42,0,Male,1,1,1.01610064702825,0.900100562106044
Hanzalah,16,122,0,Male,1,1,1.00615681620335,0.963317005407635
Hanzlah,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Hanzo,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Hao,12,144,3,Male,0.979591836734694,0.979591836734694,0.995727300094805,0.93902897382593
Haohan,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Haoqi,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Haoran,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Haoxuan,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Haoyuan,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Haozhe,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Happiness,3,0,9,Female,0,0,1.04549522023528,0.655359731345175
Haqeem,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Haraidh,1,1,0,Male,1,1,1.03904982889782,0.167499485479413
Harajan,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Haralambos,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Harald,3,9,0,Male,1,1,1.04549522023528,0.655359731345175
Haram,2,0,7,Female,0,0,1.05010879551787,0.59556076941544
Haran,5,20,0,Male,1,1,1.02868440248967,0.810190439457511
Haras,3,10,0,Male,1,1,1.04335450588766,0.679112694249454
Harbinder,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
Harbir,4,13,0,Male,1,1,1.03776450540099,0.734140122244815
Hardeep,15,101,37,Unknown,0.731884057971015,0.731884057971015,0.799035973540651,0.652172019750677
Hardev,7,27,0,Male,1,1,1.02300960269013,0.852435367568002
Hardy,10,52,0,Male,1,1,1.01340344539561,0.917804318480525
Hareem,7,3,109,Female,0.0267857142857143,0.0267857142857143,0.99424782317701,0.920795901920347
Hareena,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Hareer,1,0,3,Female,0,0,1.05597453703631,0.382528431208642
Hareera,1,0,1,Female,0,0,1.03904982889782,0.167499485479413
Harees,6,22,0,Male,1,1,1.02680555394299,0.824539571448393
Haresh,9,32,0,Male,1,1,1.0201388771232,0.872681924621729
Hareth,1,3,0,Male,1,1,1.05597453703631,0.382528431208642
